rule,support,confidence,lift
burgers -> low fat yogurt -> spaghetti -> ,0.0026663111585121984,0.39999999999999997,2.29739663093415
burgers -> mineral water -> milk -> ,0.006932409012131715,0.28415300546448086,2.192830960894106
burgers -> olive oil -> milk -> ,0.0023996800426609784,0.1343283582089552,2.0396700706991355
burgers -> shrimp -> milk -> ,0.0029329422743634183,0.16417910447761194,2.2975885497883715
burgers -> soup -> milk -> ,0.0025329956005865884,0.1417910447761194,2.8062655062418775
burgers -> milk -> spaghetti -> ,0.006399146780429276,0.3582089552238806,2.0573701172544627
burgers -> milk -> tomatoes -> ,0.0025329956005865884,0.1417910447761194,2.073244886677722
burgers -> milk -> turkey -> ,0.003199573390214638,0.1791044776119403,2.864525984151736
burgers -> whole wheat rice -> milk -> ,0.0030662578322890282,0.17164179104477612,2.9327678237514023
burgers -> mineral water -> olive oil -> ,0.003332888948140248,0.1366120218579235,2.074345700316365
burgers -> mineral water -> soup -> ,0.0025329956005865884,0.10382513661202185,2.0548610810732875
burgers -> mineral water -> turkey -> ,0.0034662045060658577,0.14207650273224043,2.272315238794319
burgers -> mineral water -> whole wheat pasta -> ,0.0017331022530329288,0.18055555555555555,2.0708673122663948
burgers -> mineral water -> whole wheat rice -> ,0.0035995200639914677,0.14754098360655737,2.520967922625938
burgers -> olive oil -> pancakes -> ,0.001599786695107319,0.25,2.630084151472651
burgers -> olive oil -> spaghetti -> ,0.0027996267164378083,0.4375,2.512777565084227
burgers -> shrimp -> pancakes -> ,0.001599786695107319,0.1518987341772152,2.1257320989986774
burgers -> pancakes -> spaghetti -> ,0.004399413411545127,0.4177215189873418,2.3991800259755367
burgers -> pancakes -> turkey -> ,0.0022663644847353685,0.21518987341772153,3.4416614936169068
burgers -> salmon -> spaghetti -> ,0.001999733368884149,0.4411764705882354,2.533893342942078
burgers -> shrimp -> whole wheat rice -> ,0.001599786695107319,0.18181818181818182,3.1066473389935805
burgers -> soup -> spaghetti -> ,0.0025329956005865884,0.4042553191489362,2.321837020624939
burgers -> turkey -> spaghetti -> ,0.003199573390214638,0.14906832298136646,2.3841396389834326
burgers -> whole wheat rice -> spaghetti -> ,0.0030662578322890282,0.14285714285714285,2.4409371949235275
burgers -> whole wheat rice -> turkey -> ,0.0017331022530329288,0.1625,2.7765660592255124
french fries -> butter -> chocolate -> ,0.0026663111585121984,0.43478260869565216,2.653624367637174
green tea -> butter -> chocolate -> ,0.0022663644847353685,0.27419354838709675,2.0754044464698413
butter -> chocolate -> spaghetti -> ,0.0021330489268097585,0.3404255319148936,2.0777314197669785
butter -> eggs -> milk -> ,0.0023996800426609784,0.3913043478260869,3.0197262479871174
cake -> milk -> chicken -> ,0.0021330489268097585,0.32653061224489793,2.519862265894012
cake -> chicken -> spaghetti -> ,0.0025329956005865884,0.3877551020408163,2.2270681626402475
cake -> olive oil -> chocolate -> ,0.0027996267164378083,0.20588235294117646,3.126160990712074
cake -> chocolate -> pancakes -> ,0.0027996267164378083,0.20588235294117646,2.1659516541539476
cake -> chocolate -> spaghetti -> ,0.005199306759098787,0.3823529411764706,2.1960408972164673
cake -> chocolate -> whole wheat rice -> ,0.001599786695107319,0.11764705882352942,2.010183572289964
cake -> cooking oil -> milk -> ,0.001599786695107319,0.32432432432432434,2.5028361695028365
mineral water -> cake -> cooking oil -> ,0.0025329956005865884,0.5135135135135135,2.154286837172743
cake -> eggs -> frozen smoothie -> ,0.0018664178109585388,0.1686746987951807,2.080968611287254
cake -> eggs -> herb & pepper -> ,0.0021330489268097585,0.11188811188811189,2.26219063954913
cake -> olive oil -> eggs -> ,0.001999733368884149,0.16666666666666669,2.0561951754385968
shrimp -> cake -> eggs -> ,0.0026663111585121984,0.18867924528301885,2.327768123138034
cake -> soup -> eggs -> ,0.0018664178109585388,0.2058823529411765,2.5400058049535605
cake -> eggs -> tomatoes -> ,0.0022663644847353685,0.18478260869565216,2.279694651029748
turkey -> cake -> eggs -> ,0.003199573390214638,0.16783216783216784,2.6842411320023265
french fries -> cake -> mineral water -> ,0.006399146780429276,0.18972332015810275,2.340649053463699
french fries -> cake -> shrimp -> ,0.0018664178109585388,0.18666666666666668,2.302938596491228
french fries -> cake -> turkey -> ,0.001999733368884149,0.18750000000000003,2.3132195723684212
cake -> mineral water -> fresh tuna -> ,0.0017331022530329288,0.19696969696969696,2.4300488437001593
cake -> milk -> frozen smoothie -> ,0.0018664178109585388,0.29166666666666663,2.2508144718792864
cake -> mineral water -> frozen smoothie -> ,0.003199573390214638,0.5,2.0975950782997765
cake -> frozen vegetables -> milk -> ,0.0027996267164378083,0.2727272727272727,2.1046576879910215
shrimp -> cake -> frozen vegetables -> ,0.001999733368884149,0.19480519480519481,2.726182399689862
cake -> frozen vegetables -> tomatoes -> ,0.0030662578322890282,0.2987012987012987,4.367560314928736
grated cheese -> cake -> mineral water -> ,0.0023996800426609784,0.5,2.0975950782997765
grated cheese -> cake -> spaghetti -> ,0.0017331022530329288,0.3611111111111111,2.0740386251488854
green tea -> cake -> pancakes -> ,0.0030662578322890282,0.2169811320754717,2.2827145465611687
green tea -> cake -> whole wheat rice -> ,0.001599786695107319,0.17647058823529413,2.1771478328173375
ground beef -> cake -> milk -> ,0.0022663644847353685,0.2786885245901639,2.1506611347230655
ground beef -> cake -> spaghetti -> ,0.0037328356219170776,0.45901639344262296,2.6363567895965656
ground beef -> cake -> tomatoes -> ,0.0017331022530329288,0.21311475409836064,3.1161282075863608
cake -> mineral water -> ham -> ,0.001599786695107319,0.6,2.5171140939597314
cake -> mineral water -> herb & pepper -> ,0.0022663644847353685,0.5,2.0975950782997765
cake -> spaghetti -> herb & pepper -> ,0.0017331022530329288,0.3823529411764706,2.1960408972164673
cake -> pancakes -> low fat yogurt -> ,0.001599786695107319,0.23076923076923078,2.427769985974755
cake -> mineral water -> milk -> ,0.006399146780429276,0.48,2.013691275167785
cake -> olive oil -> milk -> ,0.0021330489268097585,0.15999999999999998,2.429473684210526
shrimp -> cake -> milk -> ,0.0022663644847353685,0.16999999999999998,2.379048507462686
cake -> soup -> milk -> ,0.0018664178109585388,0.13999999999999999,2.7708179419525063
cake -> milk -> tomatoes -> ,0.0021330489268097585,0.15999999999999998,2.3394931773879137
turkey -> cake -> milk -> ,0.0025329956005865884,0.18999999999999997,3.038784648187633
cake -> whole wheat rice -> milk -> ,0.001599786695107319,0.12,2.050387243735763
cake -> mineral water -> olive oil -> ,0.003199573390214638,0.489795918367347,2.054787015477332
cake -> mineral water -> red wine -> ,0.0018664178109585388,0.5833333333333333,2.4471942580164057
cake -> mineral water -> soup -> ,0.003199573390214638,0.11650485436893204,2.3058124343571484
cake -> mineral water -> tomato juice -> ,0.0017331022530329288,0.18055555555555555,2.227544773391813
whole wheat pasta -> cake -> mineral water -> ,0.0018664178109585388,0.5185185185185185,2.175283784903472
cake -> mineral water -> whole wheat rice -> ,0.0035995200639914677,0.13106796116504854,2.2395006302939158
cake -> olive oil -> pancakes -> ,0.0017331022530329288,0.26530612244897955,2.7911097117668944
cake -> olive oil -> spaghetti -> ,0.0030662578322890282,0.46938775510204084,2.6959246179329313
shrimp -> cake -> pancakes -> ,0.001999733368884149,0.16853932584269662,2.3586072446754986
cake -> pancakes -> spaghetti -> ,0.0041327822956939075,0.348314606741573,2.000542010083108
turkey -> cake -> pancakes -> ,0.001599786695107319,0.1348314606741573,2.156440909417599
cake -> salmon -> spaghetti -> ,0.001599786695107319,0.4285714285714286,2.4614963902865896
cake -> soup -> spaghetti -> ,0.0025329956005865884,0.41304347826086957,2.3723117384646115
cake -> tomatoes -> spaghetti -> ,0.0034662045060658577,0.1911764705882353,2.795350303864236
whole wheat pasta -> cake -> spaghetti -> ,0.001599786695107319,0.4444444444444445,2.5526629232601667
cake -> whole wheat rice -> spaghetti -> ,0.0022663644847353685,0.125,2.1358200455580865
green tea -> chocolate -> cereals -> ,0.0017331022530329288,0.3095238095238095,2.3428235067992884
chocolate -> milk -> cereals -> ,0.001999733368884149,0.35714285714285715,2.756099353321576
french fries -> milk -> cereals -> ,0.001599786695107319,0.33333333333333337,2.572359396433471
frozen vegetables -> milk -> cereals -> ,0.0018664178109585388,0.4375,3.3762217078189303
mineral water -> frozen vegetables -> cereals -> ,0.0021330489268097585,0.5,2.0975950782997765
green tea -> ground beef -> cereals -> ,0.0017331022530329288,0.26530612244897955,2.7002187577880536
ground beef -> mineral water -> cereals -> ,0.0022663644847353685,0.5,2.0975950782997765
ground beef -> cereals -> spaghetti -> ,0.0030662578322890282,0.6764705882352942,3.8853031258445188
mineral water -> milk -> cereals -> ,0.0035995200639914677,0.5094339622641509,2.137172343928074
pancakes -> milk -> cereals -> ,0.0017331022530329288,0.2452830188679245,2.5804599221995814
shrimp -> milk -> cereals -> ,0.0018664178109585388,0.2641509433962264,3.6966347507744293
milk -> cereals -> spaghetti -> ,0.0026663111585121984,0.3773584905660377,2.1673553122020284
shrimp -> mineral water -> cereals -> ,0.001599786695107319,0.15584415584415584,2.1809459197518897
mineral water -> soup -> cereals -> ,0.001599786695107319,0.15584415584415584,3.0843984511530684
mineral water -> cereals -> spaghetti -> ,0.0034662045060658577,0.5199999999999999,2.181498881431767
olive oil -> cereals -> spaghetti -> ,0.001999733368884149,0.6818181818181819,3.916016984546847
champagne -> frozen smoothie -> chocolate -> ,0.001599786695107319,0.13793103448275862,2.178148820326679
champagne -> french fries -> eggs -> ,0.0023996800426609784,0.36,2.1063650546021844
champagne -> french fries -> frozen vegetables -> ,0.001999733368884149,0.2142857142857143,2.2480519480519483
champagne -> french fries -> green tea -> ,0.0025329956005865884,0.2714285714285714,2.0544759982701457
champagne -> frozen smoothie -> spaghetti -> ,0.001599786695107319,0.24,3.789978947368421
champagne -> frozen vegetables -> mineral water -> ,0.0017331022530329288,0.23214285714285712,2.43538961038961
champagne -> mineral water -> milk -> ,0.001999733368884149,0.2678571428571429,2.067074514991182
champagne -> mineral water -> pancakes -> ,0.001999733368884149,0.2678571428571429,2.817947305149269
champagne -> mineral water -> spaghetti -> ,0.0026663111585121984,0.35714285714285715,2.0512469919054914
cooking oil -> chocolate -> chicken -> ,0.0023996800426609784,0.16363636363636364,3.204794683123665
escalope -> chocolate -> chicken -> ,0.001599786695107319,0.4444444444444445,2.7125937980291113
french fries -> chocolate -> chicken -> ,0.0037328356219170776,0.3373493975903614,2.0589567382630602
fresh bread -> chocolate -> chicken -> ,0.0017331022530329288,0.11818181818181817,2.7445257528848854
frozen smoothie -> chocolate -> chicken -> ,0.0023996800426609784,0.16363636363636364,2.5840765550239237
green tea -> chocolate -> chicken -> ,0.003999466737768298,0.27272727272727276,2.0643060269700033
ground beef -> chocolate -> chicken -> ,0.0027996267164378083,0.12138728323699423,2.023391136801542
light cream -> chocolate -> chicken -> ,0.0017331022530329288,0.11818181818181817,7.576767676767676
chocolate -> milk -> chicken -> ,0.004532728969470737,0.3090909090909091,2.3852787130564908
mineral water -> chocolate -> chicken -> ,0.007598986801759766,0.5181818181818182,2.1738712629652226
olive oil -> chocolate -> chicken -> ,0.0023996800426609784,0.16363636363636364,2.484688995215311
soup -> chocolate -> chicken -> ,0.0022663644847353685,0.15454545454545454,3.058695130726793
chocolate -> tomatoes -> chicken -> ,0.0017331022530329288,0.1238095238095238,2.0637671957671957
cooking oil -> eggs -> chicken -> ,0.001599786695107319,0.11111111111111112,2.176095155207427
cooking oil -> milk -> chicken -> ,0.001999733368884149,0.29411764705882354,2.2697288792060037
cooking oil -> soup -> chicken -> ,0.0017331022530329288,0.2549019607843137,5.044906617000362
cooking oil -> chicken -> spaghetti -> ,0.0025329956005865884,0.37254901960784315,2.1397321562621987
fresh bread -> eggs -> chicken -> ,0.0017331022530329288,0.12037037037037036,2.7953503038642356
frozen vegetables -> eggs -> chicken -> ,0.0026663111585121984,0.12269938650306747,2.0452624403544646
ground beef -> eggs -> chicken -> ,0.0023996800426609784,0.12000000000000001,2.0002666666666666
eggs -> milk -> chicken -> ,0.0041327822956939075,0.28703703703703703,2.215087258039933
eggs -> tomatoes -> chicken -> ,0.001599786695107319,0.13043478260869565,2.1742028985507247
escalope -> chicken -> spaghetti -> ,0.0017331022530329288,0.48148148148148145,2.765384833531847
french fries -> frozen smoothie -> chicken -> ,0.0017331022530329288,0.1566265060240964,2.473379835129994
french fries -> ground beef -> chicken -> ,0.0022663644847353685,0.20481927710843373,2.0845989112487944
french fries -> milk -> chicken -> ,0.003332888948140248,0.30120481927710846,2.324421141355546
french fries -> mineral water -> chicken -> ,0.004266097853619517,0.12648221343873517,2.1083179622310055
french fries -> chicken -> spaghetti -> ,0.0038661511798426876,0.3493975903614458,2.0067621173822396
fresh bread -> milk -> chicken -> ,0.0017331022530329288,0.3333333333333333,2.5723593964334706
fresh bread -> mineral water -> chicken -> ,0.0026663111585121984,0.5128205128205128,2.15137956748695
fresh bread -> chicken -> spaghetti -> ,0.0018664178109585388,0.3589743589743589,2.061766207248596
frozen smoothie -> milk -> chicken -> ,0.0026663111585121984,0.39999999999999997,3.0868312757201646
frozen smoothie -> mineral water -> chicken -> ,0.0026663111585121984,0.13157894736842105,2.1932748538011695
frozen smoothie -> chicken -> spaghetti -> ,0.001999733368884149,0.12820512820512822,2.1370370370370373
ground beef -> frozen vegetables -> chicken -> ,0.0018664178109585388,0.20895522388059698,2.12669353368841
frozen vegetables -> milk -> chicken -> ,0.0029329422743634183,0.3283582089552239,2.5339659726061057
frozen vegetables -> olive oil -> chicken -> ,0.0017331022530329288,0.19402985074626863,2.9461901021209735
shrimp -> frozen vegetables -> chicken -> ,0.0017331022530329288,0.19402985074626863,2.7153319224771657
frozen vegetables -> tomatoes -> chicken -> ,0.001999733368884149,0.22388059701492538,3.2735445579121936
grated cheese -> milk -> chicken -> ,0.001599786695107319,0.37500000000000006,2.893904320987655
grated cheese -> chicken -> spaghetti -> ,0.0017331022530329288,0.40625,2.3332934532924963
green tea -> milk -> chicken -> ,0.0021330489268097585,0.1212121212121212,2.0204713804713803
green tea -> mineral water -> chicken -> ,0.0038661511798426876,0.12446351931330472,2.0746685741535527
green tea -> chicken -> spaghetti -> ,0.003332888948140248,0.12562814070351758,2.094081518704634
ground beef -> chicken -> herb & pepper -> ,0.0021330489268097585,0.2253521126760563,4.556243119091909
ground beef -> milk -> chicken -> ,0.0038661511798426876,0.40845070422535207,3.152046020981858
ground beef -> olive oil -> chicken -> ,0.0021330489268097585,0.2253521126760563,3.421793921423276
ground beef -> soup -> chicken -> ,0.0017331022530329288,0.18309859154929575,3.623806161507302
ground beef -> chicken -> spaghetti -> ,0.004799360085321957,0.5070422535211266,2.9121929124517387
milk -> chicken -> herb & pepper -> ,0.001599786695107319,0.32432432432432434,2.5028361695028365
mineral water -> chicken -> herb & pepper -> ,0.0021330489268097585,0.125,2.0836111111111113
spaghetti -> chicken -> herb & pepper -> ,0.0018664178109585388,0.37837837837837834,2.1732130292620337
light cream -> mineral water -> chicken -> ,0.0023996800426609784,0.5294117647058824,2.2209830240821162
meatballs -> chicken -> spaghetti -> ,0.0017331022530329288,0.5416666666666666,3.111057937723328
mineral water -> milk -> chicken -> ,0.006665777896280496,0.29239766081871343,2.256455610906553
olive oil -> milk -> chicken -> ,0.0035995200639914677,0.24324324324324323,3.693456614509246
milk -> pancakes -> chicken -> ,0.0030662578322890282,0.2072072072072072,2.179889566986341
shrimp -> milk -> chicken -> ,0.0018664178109585388,0.2978723404255319,2.2987041414937397
soup -> milk -> chicken -> ,0.0026663111585121984,0.18018018018018017,3.566046257339133
milk -> chicken -> spaghetti -> ,0.005465937874950006,0.3693693693693693,2.121469861898652
milk -> tomatoes -> chicken -> ,0.0018664178109585388,0.29166666666666663,2.2508144718792864
mineral water -> olive oil -> chicken -> ,0.0035995200639914677,0.15789473684210525,2.397506925207756
mineral water -> pancakes -> chicken -> ,0.004799360085321957,0.21052631578947367,2.2148077065032847
shrimp -> mineral water -> chicken -> ,0.0029329422743634183,0.12429378531073446,2.0718392969240425
mineral water -> soup -> chicken -> ,0.003199573390214638,0.14035087719298245,2.7777623478220614
mineral water -> tomatoes -> chicken -> ,0.003199573390214638,0.14035087719298245,2.0521869977086964
whole wheat pasta -> mineral water -> chicken -> ,0.001999733368884149,0.6,2.5171140939597314
olive oil -> pancakes -> chicken -> ,0.001599786695107319,0.22222222222222224,2.337852579086801
olive oil -> chicken -> spaghetti -> ,0.0034662045060658577,0.48148148148148145,2.765384833531847
pancakes -> chicken -> spaghetti -> ,0.003199573390214638,0.35294117647058826,2.027114674353662
tomatoes -> pancakes -> chicken -> ,0.0017331022530329288,0.1911764705882353,2.795350303864236
salmon -> chicken -> spaghetti -> ,0.0018664178109585388,0.4666666666666666,2.680296069423175
shrimp -> chicken -> spaghetti -> ,0.0027996267164378083,0.4468085106382979,2.5662409175328276
soup -> chicken -> spaghetti -> ,0.0026663111585121984,0.4444444444444445,2.5526629232601667
tomato juice -> chicken -> spaghetti -> ,0.001599786695107319,0.48,2.75687595712098
tomatoes -> chicken -> spaghetti -> ,0.0029329422743634183,0.17054263565891475,2.4936458286111494
french fries -> cookies -> chocolate -> ,0.003999466737768298,0.38461538461538464,2.2503900156006242
cookies -> chocolate -> spaghetti -> ,0.0030662578322890282,0.3833333333333333,2.339612150800108
cooking oil -> chocolate -> eggs -> ,0.004532728969470737,0.1365461847389558,2.6742374196524996
french fries -> cooking oil -> chocolate -> ,0.0027996267164378083,0.3559322033898305,2.1723738467267033
ground beef -> cooking oil -> chocolate -> ,0.0023996800426609784,0.10404624277456648,2.0377307233734285
low fat yogurt -> cooking oil -> chocolate -> ,0.0018664178109585388,0.12612612612612611,2.4701620680732947
cooking oil -> chocolate -> milk -> ,0.004399413411545127,0.3235294117647059,2.496701767126604
mineral water -> cooking oil -> chocolate -> ,0.005732568990801226,0.10886075949367088,2.132022341937403
cooking oil -> chocolate -> pancakes -> ,0.0025329956005865884,0.12751677852348992,2.4973977955736237
shrimp -> cooking oil -> chocolate -> ,0.001999733368884149,0.14705882352941177,2.0580004389815625
cooking oil -> chocolate -> spaghetti -> ,0.004399413411545127,0.11224489795918367,2.198300207811584
cooking oil -> chocolate -> tomatoes -> ,0.0018664178109585388,0.1372549019607843,2.0069181668768867
ground beef -> chocolate -> eggs -> ,0.006532462338354886,0.19678714859437751,2.002849934337077
chocolate -> milk -> eggs -> ,0.009198773496867084,0.27710843373493976,2.138467450047102
olive oil -> chocolate -> eggs -> ,0.003999466737768298,0.33333333333333337,2.0344453485218335
chocolate -> milk -> energy bar -> ,0.001599786695107319,0.39999999999999997,3.0868312757201646
escalope -> frozen smoothie -> chocolate -> ,0.0023996800426609784,0.13636363636363635,2.1533971291866028
escalope -> frozen vegetables -> chocolate -> ,0.0025329956005865884,0.3333333333333333,2.0344453485218335
escalope -> ground beef -> chocolate -> ,0.0027996267164378083,0.3387096774193548,2.067258983175411
escalope -> chocolate -> milk -> ,0.0030662578322890282,0.39655172413793105,2.4202884318621813
escalope -> mineral water -> chocolate -> ,0.005599253432875617,0.32812500000000006,2.00265713995118
escalope -> chocolate -> pancakes -> ,0.0025329956005865884,0.4318181818181818,2.635531474221466
escalope -> shrimp -> chocolate -> ,0.0021330489268097585,0.5,3.05166802278275
french fries -> chocolate -> fresh tuna -> ,0.001599786695107319,0.4137931034482759,2.5255183636822762
french fries -> chocolate -> ham -> ,0.0018664178109585388,0.3333333333333333,2.0344453485218335
french fries -> chocolate -> muffins -> ,0.001599786695107319,0.39999999999999997,2.340405616224649
french fries -> olive oil -> chocolate -> ,0.0030662578322890282,0.33333333333333337,2.0344453485218335
french fries -> shrimp -> chocolate -> ,0.003332888948140248,0.33333333333333337,2.0344453485218335
french fries -> chocolate -> whole wheat pasta -> ,0.001999733368884149,0.3658536585365854,2.232927821548354
olive oil -> chocolate -> french wine -> ,0.001599786695107319,0.3076923076923077,4.672064777327935
chocolate -> pancakes -> french wine -> ,0.001599786695107319,0.3076923076923077,3.2370266479663394
chocolate -> french wine -> spaghetti -> ,0.0021330489268097585,0.4102564102564102,2.356304236855538
fresh bread -> frozen vegetables -> chocolate -> ,0.0018664178109585388,0.19718309859154928,2.0686299615877077
fresh bread -> ground beef -> chocolate -> ,0.001999733368884149,0.2112676056338028,2.1502283715863704
fresh bread -> chocolate -> pancakes -> ,0.0018664178109585388,0.19718309859154928,2.074432570175612
fresh bread -> shrimp -> chocolate -> ,0.0017331022530329288,0.18309859154929575,2.562355476140424
chocolate -> milk -> fresh tuna -> ,0.001599786695107319,0.33333333333333337,2.572359396433471
chocolate -> fresh tuna -> spaghetti -> ,0.001999733368884149,0.41666666666666674,2.393121490556407
frozen smoothie -> chocolate -> milk -> ,0.0041327822956939075,0.2767857142857143,2.1359769988242214
frozen smoothie -> chocolate -> whole wheat rice -> ,0.0017331022530329288,0.14444444444444443,2.281005847953216
ground beef -> frozen vegetables -> chocolate -> ,0.005732568990801226,0.25,2.544436906377205
frozen vegetables -> chocolate -> milk -> ,0.007998933475536596,0.34883720930232565,2.6920040195234
frozen vegetables -> chocolate -> olive oil -> ,0.003999466737768298,0.17441860465116282,2.6484088127294987
parmesan cheese -> frozen vegetables -> chocolate -> ,0.001999733368884149,0.4687500000000001,4.917613636363638
shrimp -> frozen vegetables -> chocolate -> ,0.005332622317024397,0.23255813953488375,3.2545123221103784
frozen vegetables -> chocolate -> soup -> ,0.0021330489268097585,0.21052631578947367,2.2086124401913874
frozen vegetables -> chocolate -> spaghetti -> ,0.007865617917610986,0.20068027210884354,2.1053184910327767
frozen vegetables -> chocolate -> tomatoes -> ,0.0034662045060658577,0.1511627906976744,2.210276984450791
turkey -> frozen vegetables -> chocolate -> ,0.0022663644847353685,0.19999999999999998,2.098181818181818
whole wheat pasta -> frozen vegetables -> chocolate -> ,0.0018664178109585388,0.2978723404255319,3.1249516441005802
ground beef -> grated cheese -> chocolate -> ,0.0023996800426609784,0.21951219512195122,2.234139722672668
grated cheese -> olive oil -> chocolate -> ,0.0017331022530329288,0.15853658536585366,2.407252888318357
grated cheese -> chocolate -> salmon -> ,0.0017331022530329288,0.15853658536585366,3.7278461656089914
ground beef -> chocolate -> herb & pepper -> ,0.003999466737768298,0.17341040462427748,3.5060685851393676
ground beef -> chocolate -> milk -> ,0.0061325156645780565,0.26589595375722547,2.051939865363116
ground beef -> mineral water -> chocolate -> ,0.010931875749900012,0.20759493670886073,2.112848874156261
ground beef -> olive oil -> chocolate -> ,0.003332888948140248,0.14450867052023122,2.194250076057195
ground beef -> chocolate -> pepper -> ,0.001999733368884149,0.3125,3.1805461329715063
ground beef -> chocolate -> rice -> ,0.0017331022530329288,0.325,3.3077679782903666
ground beef -> salmon -> chocolate -> ,0.0023996800426609784,0.10404624277456648,2.4465544421693517
ground beef -> shrimp -> chocolate -> ,0.0034662045060658577,0.15028901734104047,2.103205072901389
ground beef -> soup -> chocolate -> ,0.0027996267164378083,0.12138728323699423,2.4024433022709597
ground beef -> chocolate -> spaghetti -> ,0.009198773496867084,0.3988439306358382,2.290756756278271
ground beef -> chocolate -> tomato sauce -> ,0.0018664178109585388,0.3684210526315789,3.7496964936085124
chocolate -> ham -> spaghetti -> ,0.0027996267164378083,0.4468085106382979,2.5662409175328276
chocolate -> milk -> herb & pepper -> ,0.0026663111585121984,0.29411764705882354,2.2697288792060037
shrimp -> chocolate -> herb & pepper -> ,0.001599786695107319,0.17647058823529413,2.4696005267778753
olive oil -> chocolate -> honey -> ,0.001999733368884149,0.25,3.7960526315789473
mineral water -> hot dogs -> chocolate -> ,0.0027996267164378083,0.5121951219512195,2.1487559338680637
hot dogs -> chocolate -> spaghetti -> ,0.0022663644847353685,0.4146341463414634,2.3814477271878385
light cream -> mineral water -> chocolate -> ,0.0018664178109585388,0.5185185185185185,2.175283784903472
shrimp -> low fat yogurt -> chocolate -> ,0.0021330489268097585,0.14414414414414412,2.0172112410918377
low fat yogurt -> soup -> chocolate -> ,0.001599786695107319,0.10810810810810811,2.13962775440348
mineral water -> chocolate -> milk -> ,0.013998133582189041,0.26582278481012656,2.0513752148773245
olive oil -> chocolate -> milk -> ,0.005199306759098787,0.16182572614107887,2.457195894300066
salmon -> chocolate -> milk -> ,0.0027996267164378083,0.2625,2.025733024691358
shrimp -> chocolate -> milk -> ,0.005465937874950006,0.17012448132780084,2.3807905493280486
soup -> chocolate -> milk -> ,0.003999466737768298,0.1244813278008299,2.463679260775792
chocolate -> milk -> spaghetti -> ,0.010931875749900012,0.2789115646258503,2.152382352117802
turkey -> chocolate -> milk -> ,0.0034662045060658577,0.30588235294117644,2.3605180343742433
whole wheat pasta -> chocolate -> milk -> ,0.0025329956005865884,0.4042553191489362,3.1196699063129327
mineral water -> chocolate -> mint -> ,0.0017331022530329288,0.5199999999999999,2.181498881431767
mineral water -> chocolate -> olive oil -> ,0.008265564591387815,0.1569620253164557,2.383344437041972
parmesan cheese -> mineral water -> chocolate -> ,0.001599786695107319,0.34285714285714286,2.0925723584796
mineral water -> chocolate -> protein bar -> ,0.001999733368884149,0.6521739130434783,2.7359935803910127
shrimp -> mineral water -> chocolate -> ,0.007598986801759766,0.14430379746835442,2.0194454940487434
mineral water -> chocolate -> soup -> ,0.005599253432875617,0.10632911392405063,2.1044186900905113
mineral water -> chocolate -> tomato sauce -> ,0.001999733368884149,0.34883720930232565,2.129070713569361
mineral water -> chocolate -> white wine -> ,0.0018664178109585388,0.5384615384615384,2.2589485458612977
chocolate -> mushroom cream sauce -> spaghetti -> ,0.001599786695107319,0.36363636363636365,2.088542391758318
olive oil -> chocolate -> pancakes -> ,0.003332888948140248,0.20325203252032523,2.138279797945245
shrimp -> olive oil -> chocolate -> ,0.0029329422743634183,0.17886178861788618,2.5030639485499333
olive oil -> chocolate -> soup -> ,0.001999733368884149,0.12195121951219513,2.4136044790527063
olive oil -> chocolate -> spaghetti -> ,0.007065724570057326,0.43089430894308944,2.4748378341363813
olive oil -> chocolate -> tomatoes -> ,0.0022663644847353685,0.13821138211382114,2.020903659328991
turkey -> olive oil -> chocolate -> ,0.0017331022530329288,0.15294117647058822,2.3222910216718264
whole wheat pasta -> olive oil -> chocolate -> ,0.001999733368884149,0.12195121951219513,4.139167862266858
soup -> chocolate -> pancakes -> ,0.0021330489268097585,0.10738255033557045,2.1252678365886912
parmesan cheese -> chocolate -> spaghetti -> ,0.0018664178109585388,0.4375,2.512777565084227
chocolate -> pepper -> spaghetti -> ,0.0022663644847353685,0.35416666666666663,2.0341532669729454
chocolate -> red wine -> spaghetti -> ,0.0027996267164378083,0.5675675675675675,3.259819543893051
chocolate -> rice -> spaghetti -> ,0.001999733368884149,0.37500000000000006,2.153809341500766
shrimp -> salmon -> chocolate -> ,0.001599786695107319,0.15,2.099160447761194
salmon -> chocolate -> spaghetti -> ,0.003999466737768298,0.37500000000000006,2.153809341500766
shrimp -> soup -> chocolate -> ,0.001599786695107319,0.15789473684210528,2.209642576590731
shrimp -> chocolate -> spaghetti -> ,0.006399146780429276,0.3555555555555556,2.0421303386081338
shrimp -> chocolate -> tomatoes -> ,0.0026663111585121984,0.14814814814814817,2.1661973864702913
soup -> chocolate -> tomatoes -> ,0.001599786695107319,0.15789473684210528,2.308710372422284
chocolate -> tomato sauce -> spaghetti -> ,0.0027996267164378083,0.5526315789473685,3.17403481905376
chocolate -> tomatoes -> spaghetti -> ,0.004932675643247567,0.3523809523809524,2.023897032013418
whole wheat pasta -> chocolate -> spaghetti -> ,0.0025329956005865884,0.4042553191489362,2.321837020624939
turkey -> chocolate -> whole wheat rice -> ,0.0017331022530329288,0.15294117647058822,2.6132386439769526
green tea -> cookies -> eggs -> ,0.0029329422743634183,0.2784810126582279,2.1078567870326617
ground beef -> cookies -> eggs -> ,0.0017331022530329288,0.3939393939393939,2.1920915385307076
french fries -> cookies -> green tea -> ,0.004666044527396347,0.35,2.6491927346115034
